message;severity;node;stamp;topics;location
"Could not convert rgb/depth msgs! Aborting rtabmap update...";"8";"/rtabmap/rtabmap";"174.349000000";"/map,/rosout,/rtabmap/cloud_ground,/rtabmap/cloud_map,/rtabmap/cloud_obstacles,/rtabmap/global_path,/rtabmap/goal_out,/rtabmap/goal_reached,/rtabmap/info,/rtabmap/labels,/rtabmap/local_path,/rtabmap/mapData,/rtabmap/mapGraph,/rtabmap/mapPath,/rtabmap/move_base/cancel,/rtabmap/move_base/goal,/rtabmap/octomap_binary,/rtabmap/octomap_empty_space,/rtabmap/octomap_full,/rtabmap/octomap_grid,/rtabmap/octomap_ground,/rtabmap/octomap_obstacles,/rtabmap/octomap_occupied_space,/rtabmap/proj_map,/rtabmap/scan_map,/tf";"/tmp/binarydeb/ros-kinetic-rtabmap-ros-0.17.0/src/CoreWrapper.cpp:CoreWrapper::commonDepthCallbackImpl:1031"
"TF of received image 0 at time 173.656000s is not set!";"8";"/rtabmap/rtabmap";"174.349000000";"/map,/rosout,/rtabmap/cloud_ground,/rtabmap/cloud_map,/rtabmap/cloud_obstacles,/rtabmap/global_path,/rtabmap/goal_out,/rtabmap/goal_reached,/rtabmap/info,/rtabmap/labels,/rtabmap/local_path,/rtabmap/mapData,/rtabmap/mapGraph,/rtabmap/mapPath,/rtabmap/move_base/cancel,/rtabmap/move_base/goal,/rtabmap/octomap_binary,/rtabmap/octomap_empty_space,/rtabmap/octomap_full,/rtabmap/octomap_grid,/rtabmap/octomap_ground,/rtabmap/octomap_obstacles,/rtabmap/octomap_occupied_space,/rtabmap/proj_map,/rtabmap/scan_map,/tf";"/tmp/binarydeb/ros-kinetic-rtabmap-ros-0.17.0/src/MsgConversion.cpp:convertRGBDMsgs:1217"
"Could not get transform from robot_footprint to camera_depth_optical_frame after 0.200000 seconds (for stamp=173.656000)! Error=\"canTransform: source_frame camera_depth_optical_frame does not exist.. canTransform returned after 0.206 timeout was 0.2.\".";"4";"/rtabmap/rtabmap";"174.349000000";"/map,/rosout,/rtabmap/cloud_ground,/rtabmap/cloud_map,/rtabmap/cloud_obstacles,/rtabmap/global_path,/rtabmap/goal_out,/rtabmap/goal_reached,/rtabmap/info,/rtabmap/labels,/rtabmap/local_path,/rtabmap/mapData,/rtabmap/mapGraph,/rtabmap/mapPath,/rtabmap/move_base/cancel,/rtabmap/move_base/goal,/rtabmap/octomap_binary,/rtabmap/octomap_empty_space,/rtabmap/octomap_full,/rtabmap/octomap_grid,/rtabmap/octomap_ground,/rtabmap/octomap_obstacles,/rtabmap/octomap_occupied_space,/rtabmap/proj_map,/rtabmap/scan_map,/tf";"/tmp/binarydeb/ros-kinetic-rtabmap-ros-0.17.0/src/MsgConversion.cpp:Transform rtabmap_ros::getTransform:1081"
"Could not convert rgb/depth msgs! Aborting rtabmap update...";"8";"/rtabmap/rtabmap";"171.536000000";"/map,/rosout,/rtabmap/cloud_ground,/rtabmap/cloud_map,/rtabmap/cloud_obstacles,/rtabmap/global_path,/rtabmap/goal_out,/rtabmap/goal_reached,/rtabmap/info,/rtabmap/labels,/rtabmap/local_path,/rtabmap/mapData,/rtabmap/mapGraph,/rtabmap/mapPath,/rtabmap/move_base/cancel,/rtabmap/move_base/goal,/rtabmap/octomap_binary,/rtabmap/octomap_empty_space,/rtabmap/octomap_full,/rtabmap/octomap_grid,/rtabmap/octomap_ground,/rtabmap/octomap_obstacles,/rtabmap/octomap_occupied_space,/rtabmap/proj_map,/rtabmap/scan_map,/tf";"/tmp/binarydeb/ros-kinetic-rtabmap-ros-0.17.0/src/CoreWrapper.cpp:CoreWrapper::commonDepthCallbackImpl:1031"
"TF of received image 0 at time 170.862000s is not set!";"8";"/rtabmap/rtabmap";"171.536000000";"/map,/rosout,/rtabmap/cloud_ground,/rtabmap/cloud_map,/rtabmap/cloud_obstacles,/rtabmap/global_path,/rtabmap/goal_out,/rtabmap/goal_reached,/rtabmap/info,/rtabmap/labels,/rtabmap/local_path,/rtabmap/mapData,/rtabmap/mapGraph,/rtabmap/mapPath,/rtabmap/move_base/cancel,/rtabmap/move_base/goal,/rtabmap/octomap_binary,/rtabmap/octomap_empty_space,/rtabmap/octomap_full,/rtabmap/octomap_grid,/rtabmap/octomap_ground,/rtabmap/octomap_obstacles,/rtabmap/octomap_occupied_space,/rtabmap/proj_map,/rtabmap/scan_map,/tf";"/tmp/binarydeb/ros-kinetic-rtabmap-ros-0.17.0/src/MsgConversion.cpp:convertRGBDMsgs:1217"
"Could not get transform from robot_footprint to camera_depth_optical_frame after 0.200000 seconds (for stamp=170.862000)! Error=\"canTransform: source_frame camera_depth_optical_frame does not exist.. canTransform returned after 0.201 timeout was 0.2.\".";"4";"/rtabmap/rtabmap";"171.536000000";"/map,/rosout,/rtabmap/cloud_ground,/rtabmap/cloud_map,/rtabmap/cloud_obstacles,/rtabmap/global_path,/rtabmap/goal_out,/rtabmap/goal_reached,/rtabmap/info,/rtabmap/labels,/rtabmap/local_path,/rtabmap/mapData,/rtabmap/mapGraph,/rtabmap/mapPath,/rtabmap/move_base/cancel,/rtabmap/move_base/goal,/rtabmap/octomap_binary,/rtabmap/octomap_empty_space,/rtabmap/octomap_full,/rtabmap/octomap_grid,/rtabmap/octomap_ground,/rtabmap/octomap_obstacles,/rtabmap/octomap_occupied_space,/rtabmap/proj_map,/rtabmap/scan_map,/tf";"/tmp/binarydeb/ros-kinetic-rtabmap-ros-0.17.0/src/MsgConversion.cpp:Transform rtabmap_ros::getTransform:1081"
"Could not convert rgb/depth msgs! Aborting rtabmap update...";"8";"/rtabmap/rtabmap";"166.945000000";"/map,/rosout,/rtabmap/cloud_ground,/rtabmap/cloud_map,/rtabmap/cloud_obstacles,/rtabmap/global_path,/rtabmap/goal_out,/rtabmap/goal_reached,/rtabmap/info,/rtabmap/labels,/rtabmap/local_path,/rtabmap/mapData,/rtabmap/mapGraph,/rtabmap/mapPath,/rtabmap/move_base/cancel,/rtabmap/move_base/goal,/rtabmap/octomap_binary,/rtabmap/octomap_empty_space,/rtabmap/octomap_full,/rtabmap/octomap_grid,/rtabmap/octomap_ground,/rtabmap/octomap_obstacles,/rtabmap/octomap_occupied_space,/rtabmap/proj_map,/rtabmap/scan_map,/tf";"/tmp/binarydeb/ros-kinetic-rtabmap-ros-0.17.0/src/CoreWrapper.cpp:CoreWrapper::commonDepthCallbackImpl:1031"
"TF of received image 0 at time 166.256000s is not set!";"8";"/rtabmap/rtabmap";"166.945000000";"/map,/rosout,/rtabmap/cloud_ground,/rtabmap/cloud_map,/rtabmap/cloud_obstacles,/rtabmap/global_path,/rtabmap/goal_out,/rtabmap/goal_reached,/rtabmap/info,/rtabmap/labels,/rtabmap/local_path,/rtabmap/mapData,/rtabmap/mapGraph,/rtabmap/mapPath,/rtabmap/move_base/cancel,/rtabmap/move_base/goal,/rtabmap/octomap_binary,/rtabmap/octomap_empty_space,/rtabmap/octomap_full,/rtabmap/octomap_grid,/rtabmap/octomap_ground,/rtabmap/octomap_obstacles,/rtabmap/octomap_occupied_space,/rtabmap/proj_map,/rtabmap/scan_map,/tf";"/tmp/binarydeb/ros-kinetic-rtabmap-ros-0.17.0/src/MsgConversion.cpp:convertRGBDMsgs:1217"
"Could not get transform from robot_footprint to camera_depth_optical_frame after 0.200000 seconds (for stamp=166.256000)! Error=\"canTransform: source_frame camera_depth_optical_frame does not exist.. canTransform returned after 0.204 timeout was 0.2.\".";"4";"/rtabmap/rtabmap";"166.945000000";"/map,/rosout,/rtabmap/cloud_ground,/rtabmap/cloud_map,/rtabmap/cloud_obstacles,/rtabmap/global_path,/rtabmap/goal_out,/rtabmap/goal_reached,/rtabmap/info,/rtabmap/labels,/rtabmap/local_path,/rtabmap/mapData,/rtabmap/mapGraph,/rtabmap/mapPath,/rtabmap/move_base/cancel,/rtabmap/move_base/goal,/rtabmap/octomap_binary,/rtabmap/octomap_empty_space,/rtabmap/octomap_full,/rtabmap/octomap_grid,/rtabmap/octomap_ground,/rtabmap/octomap_obstacles,/rtabmap/octomap_occupied_space,/rtabmap/proj_map,/rtabmap/scan_map,/tf";"/tmp/binarydeb/ros-kinetic-rtabmap-ros-0.17.0/src/MsgConversion.cpp:Transform rtabmap_ros::getTransform:1081"
"Could not convert rgb/depth msgs! Aborting rtabmap update...";"8";"/rtabmap/rtabmap";"162.126000000";"/map,/rosout,/rtabmap/cloud_ground,/rtabmap/cloud_map,/rtabmap/cloud_obstacles,/rtabmap/global_path,/rtabmap/goal_out,/rtabmap/goal_reached,/rtabmap/info,/rtabmap/labels,/rtabmap/local_path,/rtabmap/mapData,/rtabmap/mapGraph,/rtabmap/mapPath,/rtabmap/move_base/cancel,/rtabmap/move_base/goal,/rtabmap/octomap_binary,/rtabmap/octomap_empty_space,/rtabmap/octomap_full,/rtabmap/octomap_grid,/rtabmap/octomap_ground,/rtabmap/octomap_obstacles,/rtabmap/octomap_occupied_space,/rtabmap/proj_map,/rtabmap/scan_map,/tf";"/tmp/binarydeb/ros-kinetic-rtabmap-ros-0.17.0/src/CoreWrapper.cpp:CoreWrapper::commonDepthCallbackImpl:1031"
"TF of received image 0 at time 161.446000s is not set!";"8";"/rtabmap/rtabmap";"162.126000000";"/map,/rosout,/rtabmap/cloud_ground,/rtabmap/cloud_map,/rtabmap/cloud_obstacles,/rtabmap/global_path,/rtabmap/goal_out,/rtabmap/goal_reached,/rtabmap/info,/rtabmap/labels,/rtabmap/local_path,/rtabmap/mapData,/rtabmap/mapGraph,/rtabmap/mapPath,/rtabmap/move_base/cancel,/rtabmap/move_base/goal,/rtabmap/octomap_binary,/rtabmap/octomap_empty_space,/rtabmap/octomap_full,/rtabmap/octomap_grid,/rtabmap/octomap_ground,/rtabmap/octomap_obstacles,/rtabmap/octomap_occupied_space,/rtabmap/proj_map,/rtabmap/scan_map,/tf";"/tmp/binarydeb/ros-kinetic-rtabmap-ros-0.17.0/src/MsgConversion.cpp:convertRGBDMsgs:1217"
"Could not get transform from robot_footprint to camera_depth_optical_frame after 0.200000 seconds (for stamp=161.446000)! Error=\"canTransform: source_frame camera_depth_optical_frame does not exist.. canTransform returned after 0.204 timeout was 0.2.\".";"4";"/rtabmap/rtabmap";"162.126000000";"/map,/rosout,/rtabmap/cloud_ground,/rtabmap/cloud_map,/rtabmap/cloud_obstacles,/rtabmap/global_path,/rtabmap/goal_out,/rtabmap/goal_reached,/rtabmap/info,/rtabmap/labels,/rtabmap/local_path,/rtabmap/mapData,/rtabmap/mapGraph,/rtabmap/mapPath,/rtabmap/move_base/cancel,/rtabmap/move_base/goal,/rtabmap/octomap_binary,/rtabmap/octomap_empty_space,/rtabmap/octomap_full,/rtabmap/octomap_grid,/rtabmap/octomap_ground,/rtabmap/octomap_obstacles,/rtabmap/octomap_occupied_space,/rtabmap/proj_map,/rtabmap/scan_map,/tf";"/tmp/binarydeb/ros-kinetic-rtabmap-ros-0.17.0/src/MsgConversion.cpp:Transform rtabmap_ros::getTransform:1081"
"Could not convert rgb/depth msgs! Aborting rtabmap update...";"8";"/rtabmap/rtabmap";"156.163000000";"/map,/rosout,/rtabmap/cloud_ground,/rtabmap/cloud_map,/rtabmap/cloud_obstacles,/rtabmap/global_path,/rtabmap/goal_out,/rtabmap/goal_reached,/rtabmap/info,/rtabmap/labels,/rtabmap/local_path,/rtabmap/mapData,/rtabmap/mapGraph,/rtabmap/mapPath,/rtabmap/move_base/cancel,/rtabmap/move_base/goal,/rtabmap/octomap_binary,/rtabmap/octomap_empty_space,/rtabmap/octomap_full,/rtabmap/octomap_grid,/rtabmap/octomap_ground,/rtabmap/octomap_obstacles,/rtabmap/octomap_occupied_space,/rtabmap/proj_map,/rtabmap/scan_map,/tf";"/tmp/binarydeb/ros-kinetic-rtabmap-ros-0.17.0/src/CoreWrapper.cpp:CoreWrapper::commonDepthCallbackImpl:1031"
"TF of received image 0 at time 155.552000s is not set!";"8";"/rtabmap/rtabmap";"156.163000000";"/map,/rosout,/rtabmap/cloud_ground,/rtabmap/cloud_map,/rtabmap/cloud_obstacles,/rtabmap/global_path,/rtabmap/goal_out,/rtabmap/goal_reached,/rtabmap/info,/rtabmap/labels,/rtabmap/local_path,/rtabmap/mapData,/rtabmap/mapGraph,/rtabmap/mapPath,/rtabmap/move_base/cancel,/rtabmap/move_base/goal,/rtabmap/octomap_binary,/rtabmap/octomap_empty_space,/rtabmap/octomap_full,/rtabmap/octomap_grid,/rtabmap/octomap_ground,/rtabmap/octomap_obstacles,/rtabmap/octomap_occupied_space,/rtabmap/proj_map,/rtabmap/scan_map,/tf";"/tmp/binarydeb/ros-kinetic-rtabmap-ros-0.17.0/src/MsgConversion.cpp:convertRGBDMsgs:1217"
"Could not get transform from robot_footprint to camera_depth_optical_frame after 0.200000 seconds (for stamp=155.552000)! Error=\"canTransform: source_frame camera_depth_optical_frame does not exist.. canTransform returned after 0.208 timeout was 0.2.\".";"4";"/rtabmap/rtabmap";"156.163000000";"/map,/rosout,/rtabmap/cloud_ground,/rtabmap/cloud_map,/rtabmap/cloud_obstacles,/rtabmap/global_path,/rtabmap/goal_out,/rtabmap/goal_reached,/rtabmap/info,/rtabmap/labels,/rtabmap/local_path,/rtabmap/mapData,/rtabmap/mapGraph,/rtabmap/mapPath,/rtabmap/move_base/cancel,/rtabmap/move_base/goal,/rtabmap/octomap_binary,/rtabmap/octomap_empty_space,/rtabmap/octomap_full,/rtabmap/octomap_grid,/rtabmap/octomap_ground,/rtabmap/octomap_obstacles,/rtabmap/octomap_occupied_space,/rtabmap/proj_map,/rtabmap/scan_map,/tf";"/tmp/binarydeb/ros-kinetic-rtabmap-ros-0.17.0/src/MsgConversion.cpp:Transform rtabmap_ros::getTransform:1081"
"Could not convert rgb/depth msgs! Aborting rtabmap update...";"8";"/rtabmap/rtabmap";"149.481000000";"/map,/rosout,/rtabmap/cloud_ground,/rtabmap/cloud_map,/rtabmap/cloud_obstacles,/rtabmap/global_path,/rtabmap/goal_out,/rtabmap/goal_reached,/rtabmap/info,/rtabmap/labels,/rtabmap/local_path,/rtabmap/mapData,/rtabmap/mapGraph,/rtabmap/mapPath,/rtabmap/move_base/cancel,/rtabmap/move_base/goal,/rtabmap/octomap_binary,/rtabmap/octomap_empty_space,/rtabmap/octomap_full,/rtabmap/octomap_grid,/rtabmap/octomap_ground,/rtabmap/octomap_obstacles,/rtabmap/octomap_occupied_space,/rtabmap/proj_map,/rtabmap/scan_map,/tf";"/tmp/binarydeb/ros-kinetic-rtabmap-ros-0.17.0/src/CoreWrapper.cpp:CoreWrapper::commonDepthCallbackImpl:1031"
"TF of received image 0 at time 148.798000s is not set!";"8";"/rtabmap/rtabmap";"149.481000000";"/map,/rosout,/rtabmap/cloud_ground,/rtabmap/cloud_map,/rtabmap/cloud_obstacles,/rtabmap/global_path,/rtabmap/goal_out,/rtabmap/goal_reached,/rtabmap/info,/rtabmap/labels,/rtabmap/local_path,/rtabmap/mapData,/rtabmap/mapGraph,/rtabmap/mapPath,/rtabmap/move_base/cancel,/rtabmap/move_base/goal,/rtabmap/octomap_binary,/rtabmap/octomap_empty_space,/rtabmap/octomap_full,/rtabmap/octomap_grid,/rtabmap/octomap_ground,/rtabmap/octomap_obstacles,/rtabmap/octomap_occupied_space,/rtabmap/proj_map,/rtabmap/scan_map,/tf";"/tmp/binarydeb/ros-kinetic-rtabmap-ros-0.17.0/src/MsgConversion.cpp:convertRGBDMsgs:1217"
"Could not get transform from robot_footprint to camera_depth_optical_frame after 0.200000 seconds (for stamp=148.798000)! Error=\"canTransform: source_frame camera_depth_optical_frame does not exist.. canTransform returned after 0.205 timeout was 0.2.\".";"4";"/rtabmap/rtabmap";"149.481000000";"/map,/rosout,/rtabmap/cloud_ground,/rtabmap/cloud_map,/rtabmap/cloud_obstacles,/rtabmap/global_path,/rtabmap/goal_out,/rtabmap/goal_reached,/rtabmap/info,/rtabmap/labels,/rtabmap/local_path,/rtabmap/mapData,/rtabmap/mapGraph,/rtabmap/mapPath,/rtabmap/move_base/cancel,/rtabmap/move_base/goal,/rtabmap/octomap_binary,/rtabmap/octomap_empty_space,/rtabmap/octomap_full,/rtabmap/octomap_grid,/rtabmap/octomap_ground,/rtabmap/octomap_obstacles,/rtabmap/octomap_occupied_space,/rtabmap/proj_map,/rtabmap/scan_map,/tf";"/tmp/binarydeb/ros-kinetic-rtabmap-ros-0.17.0/src/MsgConversion.cpp:Transform rtabmap_ros::getTransform:1081"
"Could not convert rgb/depth msgs! Aborting rtabmap update...";"8";"/rtabmap/rtabmap";"146.606000000";"/map,/rosout,/rtabmap/cloud_ground,/rtabmap/cloud_map,/rtabmap/cloud_obstacles,/rtabmap/global_path,/rtabmap/goal_out,/rtabmap/goal_reached,/rtabmap/info,/rtabmap/labels,/rtabmap/local_path,/rtabmap/mapData,/rtabmap/mapGraph,/rtabmap/mapPath,/rtabmap/move_base/cancel,/rtabmap/move_base/goal,/rtabmap/octomap_binary,/rtabmap/octomap_empty_space,/rtabmap/octomap_full,/rtabmap/octomap_grid,/rtabmap/octomap_ground,/rtabmap/octomap_obstacles,/rtabmap/octomap_occupied_space,/rtabmap/proj_map,/rtabmap/scan_map,/tf";"/tmp/binarydeb/ros-kinetic-rtabmap-ros-0.17.0/src/CoreWrapper.cpp:CoreWrapper::commonDepthCallbackImpl:1031"
"TF of received image 0 at time 145.996000s is not set!";"8";"/rtabmap/rtabmap";"146.606000000";"/map,/rosout,/rtabmap/cloud_ground,/rtabmap/cloud_map,/rtabmap/cloud_obstacles,/rtabmap/global_path,/rtabmap/goal_out,/rtabmap/goal_reached,/rtabmap/info,/rtabmap/labels,/rtabmap/local_path,/rtabmap/mapData,/rtabmap/mapGraph,/rtabmap/mapPath,/rtabmap/move_base/cancel,/rtabmap/move_base/goal,/rtabmap/octomap_binary,/rtabmap/octomap_empty_space,/rtabmap/octomap_full,/rtabmap/octomap_grid,/rtabmap/octomap_ground,/rtabmap/octomap_obstacles,/rtabmap/octomap_occupied_space,/rtabmap/proj_map,/rtabmap/scan_map,/tf";"/tmp/binarydeb/ros-kinetic-rtabmap-ros-0.17.0/src/MsgConversion.cpp:convertRGBDMsgs:1217"
"Could not get transform from robot_footprint to camera_depth_optical_frame after 0.200000 seconds (for stamp=145.996000)! Error=\"canTransform: source_frame camera_depth_optical_frame does not exist.. canTransform returned after 0.201 timeout was 0.2.\".";"4";"/rtabmap/rtabmap";"146.606000000";"/map,/rosout,/rtabmap/cloud_ground,/rtabmap/cloud_map,/rtabmap/cloud_obstacles,/rtabmap/global_path,/rtabmap/goal_out,/rtabmap/goal_reached,/rtabmap/info,/rtabmap/labels,/rtabmap/local_path,/rtabmap/mapData,/rtabmap/mapGraph,/rtabmap/mapPath,/rtabmap/move_base/cancel,/rtabmap/move_base/goal,/rtabmap/octomap_binary,/rtabmap/octomap_empty_space,/rtabmap/octomap_full,/rtabmap/octomap_grid,/rtabmap/octomap_ground,/rtabmap/octomap_obstacles,/rtabmap/octomap_occupied_space,/rtabmap/proj_map,/rtabmap/scan_map,/tf";"/tmp/binarydeb/ros-kinetic-rtabmap-ros-0.17.0/src/MsgConversion.cpp:Transform rtabmap_ros::getTransform:1081"
"Could not convert rgb/depth msgs! Aborting rtabmap update...";"8";"/rtabmap/rtabmap";"141.251000000";"/map,/rosout,/rtabmap/cloud_ground,/rtabmap/cloud_map,/rtabmap/cloud_obstacles,/rtabmap/global_path,/rtabmap/goal_out,/rtabmap/goal_reached,/rtabmap/info,/rtabmap/labels,/rtabmap/local_path,/rtabmap/mapData,/rtabmap/mapGraph,/rtabmap/mapPath,/rtabmap/move_base/cancel,/rtabmap/move_base/goal,/rtabmap/octomap_binary,/rtabmap/octomap_empty_space,/rtabmap/octomap_full,/rtabmap/octomap_grid,/rtabmap/octomap_ground,/rtabmap/octomap_obstacles,/rtabmap/octomap_occupied_space,/rtabmap/proj_map,/rtabmap/scan_map,/tf";"/tmp/binarydeb/ros-kinetic-rtabmap-ros-0.17.0/src/CoreWrapper.cpp:CoreWrapper::commonDepthCallbackImpl:1031"
"TF of received image 0 at time 140.507000s is not set!";"8";"/rtabmap/rtabmap";"141.251000000";"/map,/rosout,/rtabmap/cloud_ground,/rtabmap/cloud_map,/rtabmap/cloud_obstacles,/rtabmap/global_path,/rtabmap/goal_out,/rtabmap/goal_reached,/rtabmap/info,/rtabmap/labels,/rtabmap/local_path,/rtabmap/mapData,/rtabmap/mapGraph,/rtabmap/mapPath,/rtabmap/move_base/cancel,/rtabmap/move_base/goal,/rtabmap/octomap_binary,/rtabmap/octomap_empty_space,/rtabmap/octomap_full,/rtabmap/octomap_grid,/rtabmap/octomap_ground,/rtabmap/octomap_obstacles,/rtabmap/octomap_occupied_space,/rtabmap/proj_map,/rtabmap/scan_map,/tf";"/tmp/binarydeb/ros-kinetic-rtabmap-ros-0.17.0/src/MsgConversion.cpp:convertRGBDMsgs:1217"
"Could not get transform from robot_footprint to camera_depth_optical_frame after 0.200000 seconds (for stamp=140.507000)! Error=\"canTransform: source_frame camera_depth_optical_frame does not exist.. canTransform returned after 0.205 timeout was 0.2.\".";"4";"/rtabmap/rtabmap";"141.251000000";"/map,/rosout,/rtabmap/cloud_ground,/rtabmap/cloud_map,/rtabmap/cloud_obstacles,/rtabmap/global_path,/rtabmap/goal_out,/rtabmap/goal_reached,/rtabmap/info,/rtabmap/labels,/rtabmap/local_path,/rtabmap/mapData,/rtabmap/mapGraph,/rtabmap/mapPath,/rtabmap/move_base/cancel,/rtabmap/move_base/goal,/rtabmap/octomap_binary,/rtabmap/octomap_empty_space,/rtabmap/octomap_full,/rtabmap/octomap_grid,/rtabmap/octomap_ground,/rtabmap/octomap_obstacles,/rtabmap/octomap_occupied_space,/rtabmap/proj_map,/rtabmap/scan_map,/tf";"/tmp/binarydeb/ros-kinetic-rtabmap-ros-0.17.0/src/MsgConversion.cpp:Transform rtabmap_ros::getTransform:1081"
"/rtabmap/rtabmap: Did not receive data since 5 seconds! Make sure the input topics are published (\"$ rostopic hz my_topic\") and the timestamps in their header are set. If topics are coming from different computers, make sure the clocks of the computers are synchronized (\"ntpdate\"). If topics are not published at the same rate, you could increase \"queue_size\" parameter (current=10).
/rtabmap/rtabmap subscribed to (approx sync):
   /camera/rgb/image_raw,
   /camera/depth/image_raw,
   /camera/rgb/camera_info,
   /udacity_map/laser/scan";"4";"/rtabmap/rtabmap";"137.966000000";"/map,/rosout,/rtabmap/cloud_ground,/rtabmap/cloud_map,/rtabmap/cloud_obstacles,/rtabmap/global_path,/rtabmap/goal_out,/rtabmap/goal_reached,/rtabmap/info,/rtabmap/labels,/rtabmap/local_path,/rtabmap/mapData,/rtabmap/mapGraph,/rtabmap/mapPath,/rtabmap/move_base/cancel,/rtabmap/move_base/goal,/rtabmap/octomap_binary,/rtabmap/octomap_empty_space,/rtabmap/octomap_full,/rtabmap/octomap_grid,/rtabmap/octomap_ground,/rtabmap/octomap_obstacles,/rtabmap/octomap_occupied_space,/rtabmap/proj_map,/rtabmap/scan_map,/tf";"/tmp/binarydeb/ros-kinetic-rtabmap-ros-0.17.0/src/CommonDataSubscriber.cpp:CommonDataSubscriber::warningLoop:582"
"rtabmap 0.17.1 started...";"2";"/rtabmap/rtabmap";"133.024000000";"/map,/rosout,/rtabmap/cloud_ground,/rtabmap/cloud_map,/rtabmap/cloud_obstacles,/rtabmap/global_path,/rtabmap/goal_out,/rtabmap/goal_reached,/rtabmap/info,/rtabmap/labels,/rtabmap/local_path,/rtabmap/mapData,/rtabmap/mapGraph,/rtabmap/mapPath,/rtabmap/move_base/cancel,/rtabmap/move_base/goal,/rtabmap/octomap_binary,/rtabmap/octomap_empty_space,/rtabmap/octomap_full,/rtabmap/octomap_grid,/rtabmap/octomap_ground,/rtabmap/octomap_obstacles,/rtabmap/octomap_occupied_space,/rtabmap/proj_map,/rtabmap/scan_map,/tf";"/tmp/binarydeb/ros-kinetic-rtabmap-ros-0.17.0/src/CoreNode.cpp:main:93"
"
/rtabmap/rtabmap subscribed to (approx sync):
   /camera/rgb/image_raw,
   /camera/depth/image_raw,
   /camera/rgb/camera_info,
   /udacity_map/laser/scan";"2";"/rtabmap/rtabmap";"132.957000000";"/map,/rosout,/rtabmap/cloud_ground,/rtabmap/cloud_map,/rtabmap/cloud_obstacles,/rtabmap/global_path,/rtabmap/goal_out,/rtabmap/goal_reached,/rtabmap/info,/rtabmap/labels,/rtabmap/local_path,/rtabmap/mapData,/rtabmap/mapGraph,/rtabmap/mapPath,/rtabmap/move_base/cancel,/rtabmap/move_base/goal,/rtabmap/octomap_binary,/rtabmap/octomap_empty_space,/rtabmap/octomap_full,/rtabmap/octomap_grid,/rtabmap/octomap_ground,/rtabmap/octomap_obstacles,/rtabmap/octomap_occupied_space,/rtabmap/proj_map,/rtabmap/scan_map,/tf";"/tmp/binarydeb/ros-kinetic-rtabmap-ros-0.17.0/src/CommonDataSubscriber.cpp:CommonDataSubscriber::setupCallbacks:379"
